loan_id,month_index,reporting_month,anomaly_score,rule_score,ml_score,exception_flag,predicted_exception_type,top_drivers
LN0001082,3,2019-11,0.03883013321470481,0.0,0.06471688869117469,0,,
LN0004396,1,2021-07,0.1066802115671952,0.0,0.177800352611992,0,,
LN0002595,22,2022-01,0.08666151485476359,0.0,0.14443585809127266,0,,
LN0003052,25,2022-07,0.14325000229972942,0.0,0.23875000383288236,0,,
LN0003410,15,2019-12,0.07339111485156698,0.0,0.12231852475261162,0,,
LN0004963,2,2019-05,0.03642256946776242,0.0,0.0607042824462707,0,,
LN0003488,1,2019-02,0.06674437505996156,0.0,0.11124062509993594,0,,
LN0001219,10,2019-07,0.00792404868476659,0.0,0.013206747807944317,0,,
LN0000633,23,2024-06,0.057364167689936615,0.0,0.09560694614989436,0,,
LN0002531,4,2022-02,0.36958906730431385,0.0,0.6159817788405231,0,,
LN0002219,20,2024-04,0.2631881665151995,0.0,0.4386469441919992,0,,
LN0000796,2,2022-12,0.055895847563239315,0.0,0.09315974593873219,0,,
LN0004498,24,2022-12,0.08817384665455458,0.0,0.1469564110909243,0,,
LN0000316,11,2019-11,0.3778144031965737,0.0,0.6296906719942895,0,,
LN0001993,2,2022-03,0.09702781891214667,0.0,0.16171303152024444,0,,
LN0003287,2,2019-03,0.11347196465277343,0.0,0.1891199410879557,0,,
LN0000872,2,2021-05,0.04012147963420597,0.0,0.06686913272367662,0,,
LN0003846,6,2019-12,0.05862859418953484,0.0,0.09771432364922474,0,,
LN0001330,11,2022-01,0.01954782009675858,0.0,0.032579700161264304,0,,
LN0000242,24,2024-01,0.11649030881260225,0.0,0.19415051468767042,0,,
LN0001221,24,2023-01,0.08763591513452351,0.0,0.1460598585575392,0,,
LN0004947,8,2020-01,0.3447173628036086,0.0,0.5745289380060143,0,,
LN0002624,1,2022-05,0.135498710982349,0.0,0.2258311849705817,0,,
LN0003777,18,2020-01,0.06882681130595446,0.0,0.11471135217659077,0,,
LN0001621,8,2020-09,0.022249476254410348,0.0,0.03708246042401725,0,,
LN0004985,9,2022-08,0.07154288341980954,0.0,0.1192381390330159,0,,
LN0003202,3,2022-09,0.1347370751964297,0.0,0.2245617919940495,0,,
LN0001337,12,2019-10,0.01029764179466764,0.0,0.01716273632444607,0,,
LN0002976,12,2023-09,0.09449881309732072,0.0,0.15749802182886788,0,,
LN0000094,8,2018-11,0.25222175314713213,0.0,0.42036958857855355,0,,
LN0003008,12,2023-09,0.008370168088050876,0.0,0.01395028014675146,0,,
LN0002918,3,2021-05,0.054178471018570054,0.0,0.09029745169761676,0,,
LN0003305,4,2021-04,0.03815783694098456,0.0,0.06359639490164094,0,,
LN0003542,7,2019-04,0.011213171541558988,0.0,0.018688619235931646,0,,
LN0000693,10,2021-08,0.06287942281350428,0.0,0.10479903802250713,0,,
LN0001445,21,2023-01,0.06429725872372069,0.0,0.10716209787286782,0,,
LN0000011,7,2022-12,0.024927184294756214,0.0,0.04154530715792702,0,,
LN0000084,22,2020-02,0.41729206471486785,0.0,0.6954867745247798,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); current_balance(z=0.92)
LN0000800,10,2022-04,0.06143476425194054,0.0,0.10239127375323424,0,,
LN0003846,8,2020-02,0.014335174028723903,0.0,0.02389195671453984,0,,
LN0001204,14,2021-06,0.025923498084234314,0.0,0.043205830140390526,0,,
LN0004287,4,2020-08,0.029550740826229355,0.0,0.04925123471038226,0,,
LN0000271,12,2020-12,0.08854959589012293,0.0,0.14758265981687155,0,,
LN0003439,3,2022-09,0.07240462883913701,0.0,0.12067438139856168,0,,
LN0001271,1,2020-02,0.1934879023846691,0.0,0.32247983730778185,0,,
LN0000982,2,2021-04,0.07357559760600273,0.0,0.12262599601000455,0,,
LN0001382,23,2023-04,0.0707869471074358,0.0,0.11797824517905968,0,,
LN0000758,4,2019-05,0.35429969792587723,0.0,0.5904994965431287,0,,
LN0004903,12,2023-08,0.04257185517881219,0.0,0.07095309196468699,0,,
LN0003467,12,2021-11,0.012551683695419555,0.0,0.020919472825699257,0,,
LN0001039,1,2022-02,0.1408464987258865,0.0,0.2347441645431442,0,,
LN0002323,18,2020-07,0.03675761154789641,0.0,0.06126268591316068,0,,
LN0002916,12,2022-09,0.02976895770991738,0.0,0.04961492951652897,0,,
LN0001920,7,2021-02,0.19157747957040827,0.0,0.3192957992840138,0,,
LN0004140,16,2022-08,0.3736000740335411,0.0,0.6226667900559019,0,,
LN0003454,15,2019-05,0.024980192430971705,0.0,0.041633654051619506,0,,
LN0003886,14,2021-01,0.028107337643333462,0.0,0.0468455627388891,0,,
LN0003479,1,2018-06,0.0832278746368608,0.0,0.138713124394768,0,,
LN0002383,11,2018-12,0.1590381405204338,0.0,0.26506356753405635,0,,
LN0003864,4,2019-12,0.4441692733494437,0.08333333333333333,0.6847265666935174,1,DocumentGap,default_flag(z=6.84); days_past_due(z=3.98); remaining_term_months(z=0.86)
LN0000219,10,2019-11,0.049496405783166095,0.0,0.08249400963861016,0,,
LN0002413,8,2022-11,0.014248534087331306,0.0,0.023747556812218844,0,,
LN0004214,2,2019-01,0.04715358404292876,0.0,0.07858930673821461,0,,
LN0000279,1,2019-12,0.08175030815204391,0.0,0.13625051358673987,0,,
LN0003064,1,2020-07,0.16401537133365574,0.0,0.2733589522227596,0,,
LN0003140,5,2020-10,0.07877768378531104,0.0,0.13129613964218506,0,,
LN0003548,14,2019-05,0.060684412119632464,0.0,0.10114068686605411,0,,
LN0002169,9,2020-11,0.060083554055649635,0.0,0.10013925675941607,0,,
LN0001331,10,2019-06,0.0172624151157835,0.0,0.02877069185963917,0,,
LN0004871,4,2022-08,0.034758914678499196,0.0,0.05793152446416533,0,,
LN0001241,7,2020-07,0.4454678622812946,0.0,0.742446437135491,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); original_balance(z=1.34)
LN0003859,4,2019-03,0.08458013894037558,0.0,0.1409668982339593,0,,
LN0001313,16,2023-11,0.1448367000061541,0.0,0.2413945000102568,0,,
LN0002218,12,2019-02,0.36214046204759937,0.0,0.603567436745999,0,,
LN0004979,12,2022-03,0.05671725189900089,0.0,0.09452875316500149,0,,
LN0004095,18,2019-11,0.16957466864584675,0.16666666666666666,0.17151333663196683,0,,
LN0002630,7,2020-07,0.022127096422668826,0.0,0.03687849403778138,0,,
LN0000965,5,2022-12,0.4346102671954792,0.0,0.7243504453257986,1,Anomaly:IsolationForest,modification_flag(z=11.26); days_past_due(z=3.05); interest_rate(z=2.35)
LN0000632,9,2021-04,0.10508567419068617,0.0,0.17514279031781027,0,,
LN0004846,3,2021-04,0.04945514465327644,0.0,0.08242524108879407,0,,
LN0002036,10,2023-06,0.00648677839761189,0.0,0.01081129732935315,0,,
LN0002356,6,2019-09,0.21206225517211083,0.0,0.3534370919535181,0,,
LN0000332,8,2020-05,0.012271734107470763,0.0,0.020452890179117937,0,,
LN0004889,25,2023-04,0.5155594822277692,0.0,0.8592658037129487,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); original_balance(z=2.71)
LN0004641,8,2018-11,0.012178136296426596,0.0,0.02029689382737766,0,,
LN0003248,14,2023-02,0.06263348788777488,0.0,0.1043891464796248,0,,
LN0001330,10,2021-12,0.023624133925646867,0.0,0.03937355654274478,0,,
LN0003993,21,2021-12,0.08143389109024383,0.0,0.13572315181707306,0,,
LN0004320,2,2023-01,0.04902655733788685,0.0,0.08171092889647809,0,,
LN0002272,8,2019-04,0.03811962831238986,0.0,0.0635327138539831,0,,
LN0000277,5,2020-08,0.19189105149039534,0.0,0.3198184191506589,0,,
LN0004058,3,2020-12,0.09197552386707236,0.0,0.15329253977845395,0,,
LN0000462,12,2023-03,0.01255680497556042,0.0,0.020928008292600702,0,,
LN0001559,2,2020-07,0.1671790948130489,0.0,0.27863182468841485,0,,
LN0001109,2,2021-02,0.09028136633090932,0.0,0.15046894388484885,0,,
LN0003757,15,2022-11,0.024342425363842044,0.0,0.040570708939736744,0,,
LN0004630,5,2020-07,0.1928318654410726,0.0,0.32138644240178765,0,,
LN0004151,16,2019-08,0.09624764987539555,0.0,0.16041274979232592,0,,
LN0001338,7,2023-06,0.07300623384756195,0.0,0.12167705641260326,0,,
LN0002890,12,2022-09,0.011958935192905607,0.0,0.01993155865484268,0,,
LN0004550,1,2021-10,0.08544528855095167,0.0,0.1424088142515861,0,,
LN0004719,25,2023-04,0.07768785185186929,0.0,0.12947975308644882,0,,
LN0001382,5,2021-10,0.02594534374506872,0.0,0.043242239575114534,0,,
LN0001838,15,2020-03,0.05024093619472453,0.0,0.08373489365787422,0,,
LN0004470,7,2022-12,0.09897932756629775,0.0,0.1649655459438296,0,,
LN0003532,20,2020-09,0.15963827311270273,0.0,0.26606378852117124,0,,
LN0002260,5,2022-05,0.014484031970463756,0.0,0.02414005328410626,0,,
LN0000554,7,2018-08,0.39248293457547284,0.0,0.6541382242924547,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); interest_rate(z=1.94)
LN0001214,8,2020-09,0.011653166270142675,0.0,0.019421943783571125,0,,
LN0000426,15,2021-04,0.03220025172458071,0.0,0.05366708620763451,0,,
LN0000161,16,2021-10,0.037308356047956216,0.0,0.06218059341326036,0,,
LN0000011,9,2023-02,0.023423005416539137,0.0,0.039038342360898565,0,,
LN0000694,8,2022-04,0.023175819126349525,0.0,0.03862636521058254,0,,
LN0002423,4,2018-05,0.4566750920057653,0.0,0.7611251533429422,1,DocumentGap,default_flag(z=6.84); days_past_due(z=3.98); original_balance(z=1.87)
LN0002159,1,2023-01,0.07965156098879879,0.0,0.132752601647998,0,,
LN0004869,4,2019-01,0.031537269835022176,0.0,0.052562116391703634,0,,
LN0003633,24,2022-11,0.07332054921920084,0.0,0.12220091536533474,0,,
LN0003818,20,2023-08,0.12255399275355473,0.0,0.2042566545892579,0,,
LN0002955,5,2021-05,0.07629615219051492,0.0,0.1271602536508582,0,,
LN0000646,5,2020-08,0.022740236198310736,0.0,0.03790039366385123,0,,
LN0004642,3,2018-06,0.07442097461430007,0.0,0.12403495769050013,0,,
LN0001182,6,2022-11,0.1202095568872513,0.16666666666666666,0.08923815036764104,0,,
LN0002306,9,2022-12,0.02365362312680131,0.0,0.03942270521133552,0,,
LN0003502,7,2022-07,0.10533009301605989,0.0,0.1755501550267665,0,,
LN0001119,1,2022-08,0.10792687099758466,0.0,0.17987811832930778,0,,
LN0002218,17,2019-07,0.1907085263543408,0.0,0.31784754392390135,0,,
LN0003541,24,2021-03,0.42853581797502477,0.0,0.714226363291708,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); loan_age_months(z=1.11)
LN0002777,19,2021-01,0.1298649818592965,0.0,0.21644163643216088,0,,
LN0000885,7,2021-04,0.03214693191927245,0.0,0.05357821986545409,0,,
LN0003336,3,2020-07,0.03508602138298845,0.0,0.058476702304980754,0,,
LN0003489,5,2021-04,0.09532366233607616,0.0,0.15887277056012694,0,,
LN0001003,14,2020-04,0.10882877729437902,0.0,0.1813812954906317,0,,
LN0000112,10,2023-05,0.04669941356747395,0.0,0.07783235594578992,0,,
LN0000762,1,2022-12,0.13874380775282974,0.0,0.23123967958804956,0,,
LN0001246,2,2019-01,0.04751703702148648,0.0,0.07919506170247746,0,,
LN0004708,13,2019-11,0.01982920256293128,0.0,0.0330486709382188,0,,
LN0003395,6,2020-03,0.02493548235130248,0.0,0.0415591372521708,0,,
LN0000664,10,2021-03,0.39618235007392805,0.0,0.6603039167898801,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); interest_rate(z=1.33)
LN0000190,5,2022-03,0.34187799808738245,0.0,0.5697966634789707,0,,
LN0001142,8,2023-05,0.1373942758102412,0.0,0.22899045968373533,0,,
LN0004938,3,2020-01,0.3964327179956911,0.0,0.6607211966594851,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); interest_rate(z=1.04)
LN0000248,3,2021-05,0.03681604991778275,0.0,0.06136008319630458,0,,
LN0001228,11,2023-01,0.09106033270417058,0.0,0.15176722117361763,0,,
LN0002791,5,2021-02,0.014444397631694833,0.0,0.024073996052824724,0,,
LN0002579,5,2023-02,0.02318858198191776,0.0,0.0386476366365296,0,,
LN0003247,19,2022-04,0.05226184325253272,0.0,0.08710307208755454,0,,
LN0000155,13,2019-05,0.012654521268581641,0.0,0.021090868780969402,0,,
LN0001899,19,2023-09,0.047294441193940995,0.0,0.07882406865656832,0,,
LN0004025,19,2020-09,0.06544695500949016,0.0,0.10907825834915028,0,,
LN0000140,17,2021-11,0.04094568647311326,0.0,0.0682428107885221,0,,
LN0001778,18,2022-04,0.03301227039715402,0.0,0.055020450661923376,0,,
LN0004742,21,2023-03,0.10897103160889544,0.0,0.18161838601482574,0,,
LN0001302,7,2018-12,0.3910412607778997,0.0,0.6517354346298329,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); interest_rate(z=1.30)
LN0001990,2,2020-12,0.09425718007775247,0.0,0.15709530012958745,0,,
LN0002062,2,2020-09,0.043214223046258764,0.0,0.07202370507709795,0,,
LN0000852,19,2022-01,0.10719078393357834,0.0,0.1786513065559639,0,,
LN0003671,2,2022-05,0.14231890619498327,0.0,0.2371981769916388,0,,
LN0000207,3,2019-02,0.02991493960146912,0.0,0.0498582326691152,0,,
LN0003283,5,2019-01,0.06294673170196667,0.0,0.10491121950327778,0,,
LN0002343,15,2020-03,0.11228498149019746,0.0,0.18714163581699578,0,,
LN0004691,8,2019-02,0.11291888857527596,0.0,0.18819814762545994,0,,
LN0003216,13,2023-11,0.43148519897292087,0.16666666666666666,0.6080308871770904,1,Anomaly:IsolationForest,balance_utilisation(z=11.76); current_balance(z=11.67); interest_rate(z=0.92)
LN0004239,15,2022-04,0.028294688775877132,0.0,0.04715781462646189,0,,
LN0004235,20,2022-04,0.08145486007253419,0.0,0.13575810012089032,0,,
LN0003070,2,2018-12,0.10952187786243439,0.0,0.18253646310405733,0,,
LN0003628,16,2020-07,0.09365328650278654,0.0,0.15608881083797757,0,,
LN0002439,8,2020-01,0.1949634433906531,0.0,0.3249390723177552,0,,
LN0000136,21,2022-02,0.06454011687181607,0.0,0.1075668614530268,0,,
LN0001870,11,2019-03,0.016462581661341145,0.0,0.027437636102235246,0,,
LN0001321,6,2019-03,0.013307730528591017,0.0,0.022179550880985027,0,,
LN0000407,11,2022-10,0.03175407934675907,0.0,0.05292346557793179,0,,
LN0003291,2,2019-10,0.03712692231703132,0.0,0.06187820386171887,0,,
LN0004461,7,2021-12,0.011845404802310479,0.0,0.01974234133718413,0,,
LN0004128,2,2019-02,0.04604573195570391,0.0,0.07674288659283986,0,,
LN0002445,13,2023-11,0.0672246931924725,0.0,0.1120411553207875,0,,
LN0004928,5,2022-07,0.39604649354897054,0.0,0.6600774892482842,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); original_balance(z=2.00)
LN0000265,2,2018-11,0.0758312795805342,0.0,0.126385465967557,0,,
LN0003881,1,2021-04,0.09287679725389708,0.0,0.15479466208982848,0,,
LN0003055,20,2022-07,0.40610350842768705,0.0,0.6768391807128118,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); interest_rate(z=1.11)
LN0002049,5,2022-04,0.20578116489053905,0.0,0.3429686081508984,0,,
LN0004114,9,2022-10,0.020506997354259374,0.0,0.03417832892376563,0,,
LN0001614,16,2021-07,0.024595257613864014,0.0,0.04099209602310669,0,,
LN0004756,12,2022-05,0.05234600436566083,0.0,0.08724334060943471,0,,
LN0001717,18,2021-03,0.06155821479597608,0.0,0.10259702465996014,0,,
LN0001060,9,2018-11,0.01055963910194199,0.0,0.017599398503236652,0,,
LN0000403,15,2022-04,0.08541568190439817,0.0,0.14235946984066364,0,,
LN0000082,18,2021-05,0.029966450751837424,0.0,0.04994408458639571,0,,
LN0003761,8,2020-02,0.061351582108357686,0.0,0.10225263684726281,0,,
LN0002679,3,2021-04,0.033834562130609945,0.0,0.05639093688434991,0,,
LN0000715,6,2018-08,0.022861985557663448,0.0,0.03810330926277242,0,,
LN0000265,3,2018-12,0.06913686869219697,0.0,0.11522811448699496,0,,
LN0003360,12,2020-08,0.041598075107477726,0.0,0.06933012517912955,0,,
LN0002704,12,2022-03,0.13211303780111375,0.0,0.22018839633518958,0,,
LN0003866,7,2020-11,0.021976824773052874,0.0,0.03662804128842146,0,,
LN0002558,11,2023-04,0.14803998870624144,0.0,0.2467333145104024,0,,
LN0001049,10,2023-01,0.46385888920255725,0.0,0.7730981486709287,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); interest_rate(z=2.33)
LN0000329,5,2020-02,0.2053443330076632,0.0,0.342240555012772,0,,
LN0001367,7,2021-11,0.027547953528832665,0.0,0.045913255881387775,0,,
LN0000584,13,2019-08,0.010254877970626745,0.0,0.017091463284377908,0,,
LN0002006,2,2020-10,0.21900361925864706,0.0,0.3650060320977451,0,,
LN0004180,13,2022-12,0.13405979252485228,0.0,0.2234329875414205,0,,
LN0004181,13,2023-07,0.09120962919320806,0.0,0.15201604865534676,0,,
LN0000965,1,2022-08,0.20166898996786956,0.0,0.3361149832797826,0,,
LN0000041,16,2024-03,0.0797446899888782,0.0,0.13290781664813034,0,,
LN0000387,13,2021-12,0.010021932734269698,0.0,0.01670322122378283,0,,
LN0003184,4,2022-05,0.027495340681524996,0.0,0.04582556780254166,0,,
LN0001435,3,2018-10,0.08210667534080582,0.0,0.13684445890134303,0,,
LN0004142,13,2022-06,0.3855668854997287,0.0,0.6426114758328811,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); original_balance(z=1.35)
LN0003665,2,2021-10,0.04599175225420955,0.0,0.07665292042368259,0,,
LN0004377,14,2023-11,0.05688872084948407,0.0,0.09481453474914012,0,,
LN0001386,2,2019-01,0.08736793147244314,0.0,0.14561321912073857,0,,
LN0001907,19,2021-07,0.09481617064735182,0.0,0.1580269510789197,0,,
LN0003482,10,2022-02,0.012731645545263013,0.0,0.02121940924210502,0,,
LN0001361,18,2020-09,0.11575989687587268,0.0,0.1929331614597878,0,,
LN0004447,17,2023-12,0.03267422896922651,0.0,0.05445704828204419,0,,
LN0003157,2,2020-06,0.13709251841969092,0.0,0.22848753069948488,0,,
LN0001155,2,2018-12,0.09635218397389363,0.0,0.16058697328982272,0,,
LN0004705,20,2023-01,0.08365862658808436,0.0,0.13943104431347395,0,,
LN0000110,2,2020-11,0.45133198865823054,0.0,0.7522199810970509,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); interest_rate(z=1.86)
LN0000430,15,2019-10,0.034979479464025305,0.0,0.05829913244004218,0,,
LN0001573,2,2019-01,0.1476500566674217,0.0,0.24608342777903616,0,,
LN0003709,5,2022-06,0.01995143701396578,0.0,0.0332523950232763,0,,
LN0000190,3,2022-01,0.02812767794575364,0.0,0.046879463242922734,0,,
LN0004686,11,2021-07,0.027737486862863252,0.0,0.04622914477143875,0,,
LN0002585,8,2022-02,0.1496721654763919,0.0,0.24945360912731981,0,,
LN0002166,11,2022-11,0.02725496660352057,0.0,0.04542494433920095,0,,
LN0001936,7,2019-11,0.04224434049843172,0.0,0.07040723416405287,0,,
LN0000430,2,2018-09,0.11746431350119887,0.0,0.19577385583533147,0,,
LN0003646,17,2021-06,0.4102167081658664,0.0,0.6836945136097774,1,DocumentGap,default_flag(z=6.84); days_past_due(z=3.98); interest_rate(z=0.66)
LN0001897,14,2023-11,0.120111837487002,0.0,0.20018639581167,0,,
LN0000011,6,2022-11,0.025403031963139408,0.0,0.04233838660523235,0,,
LN0002783,11,2019-07,0.04498939242284264,0.0,0.07498232070473773,0,,
LN0002253,1,2020-02,0.09911344265924044,0.0,0.16518907109873407,0,,
LN0001283,6,2020-11,0.03312153597302057,0.0,0.055202559955034286,0,,
LN0003088,13,2022-02,0.018614443317414842,0.0,0.031024072195691404,0,,
LN0002685,7,2019-03,0.013584135805644956,0.0,0.022640226342741595,0,,
LN0001027,4,2018-12,0.39150398019797805,0.0,0.6525066336632968,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); interest_rate(z=1.00)
LN0003823,17,2023-02,0.02976667518483727,0.0,0.049611125308062116,0,,
LN0002075,2,2020-05,0.0469821119055837,0.0,0.0783035198426395,0,,
LN0001206,5,2019-07,0.1948085043502212,0.0,0.324680840583702,0,,
LN0000657,5,2019-03,0.09628420247863397,0.0,0.1604736707977233,0,,
LN0003543,8,2022-09,0.017970513805022428,0.0,0.029950856341704045,0,,
LN0001562,6,2021-02,0.038909990039817426,0.0,0.06484998339969571,0,,
LN0002987,17,2022-01,0.09328266276123884,0.0,0.15547110460206473,0,,
LN0002502,1,2020-11,0.09747710900780257,0.0,0.16246184834633762,0,,
LN0002787,3,2021-10,0.04245821030859372,0.0,0.0707636838476562,0,,
LN0001573,23,2020-10,0.1625745299674609,0.0,0.2709575499457682,0,,
LN0003987,13,2023-11,0.012952402794141575,0.0,0.02158733799023596,0,,
LN0000061,1,2019-02,0.09139951150979583,0.0,0.15233251918299306,0,,
LN0004544,10,2023-03,0.07948198852252908,0.0,0.1324699808708818,0,,
LN0003123,1,2019-05,0.09219716093900686,0.0,0.15366193489834476,0,,
LN0004608,6,2021-02,0.05356086002727306,0.0,0.0892681000454551,0,,
LN0001336,4,2019-12,0.1688693394713324,0.0,0.2814488991188873,0,,
LN0003051,3,2020-11,0.0701182814949256,0.0,0.11686380249154268,0,,
LN0000868,20,2022-06,0.4537590319549784,0.0,0.7562650532582974,1,DocumentGap,default_flag(z=6.84); days_past_due(z=3.98); original_balance(z=1.15)
LN0002190,7,2021-09,0.12765974152138895,0.0,0.21276623586898158,0,,
LN0001783,4,2019-12,0.038188662392218485,0.0,0.06364777065369748,0,,
LN0002276,19,2024-07,0.043975658130503414,0.0,0.07329276355083902,0,,
LN0001382,21,2023-02,0.10474861205467498,0.0,0.17458102009112497,0,,
LN0000976,17,2020-09,0.11587852021833947,0.0,0.19313086703056578,0,,
LN0000159,18,2024-06,0.10899132689762635,0.0,0.1816522114960439,0,,
LN0001050,15,2023-03,0.12074023729819111,0.0,0.20123372883031854,0,,
LN0000941,3,2018-10,0.12234198889169415,0.0,0.20390331481949026,0,,
LN0003362,7,2021-05,0.06651512084429012,0.0,0.11085853474048353,0,,
LN0003667,6,2022-08,0.030816614249175797,0.0,0.05136102374862633,0,,
LN0004498,11,2021-11,0.02589359498553969,0.0,0.04315599164256615,0,,
LN0003382,3,2022-03,0.2851994678100626,0.0,0.47533244635010435,0,,
LN0001248,12,2019-09,0.03899109379596823,0.0,0.06498515632661372,0,,
LN0000520,13,2021-05,0.057533390158471705,0.0,0.09588898359745285,0,,
LN0001126,20,2022-03,0.05085821147678728,0.0,0.08476368579464547,0,,
LN0000512,20,2021-02,0.040831325516153684,0.0,0.06805220919358948,0,,
LN0001911,19,2024-07,0.1097322147942952,0.0,0.18288702465715867,0,,
LN0004395,3,2018-08,0.4006916297455705,0.16666666666666666,0.5567082717981731,1,Anomaly:IsolationForest,current_balance(z=11.96); balance_utilisation(z=11.76); remaining_term_months(z=0.96)
LN0003197,9,2019-05,0.012983431037617349,0.0,0.021639051729362247,0,,
LN0001481,11,2023-07,0.03522454641640526,0.0,0.05870757736067543,0,,
LN0002498,4,2020-06,0.06822378322312474,0.0,0.11370630537187457,0,,
LN0004829,18,2020-09,0.12538027015372485,0.0,0.20896711692287478,0,,
LN0001204,13,2021-05,0.10172383724387378,0.0,0.16953972873978965,0,,
LN0003472,11,2023-01,0.11457403704800719,0.0,0.19095672841334532,0,,
LN0000509,5,2021-08,0.3443643331771386,0.0,0.573940555295231,0,,
LN0003989,1,2018-04,0.12049796256023511,0.0,0.20082993760039186,0,,
LN0003884,7,2020-01,0.07200313305879075,0.0,0.12000522176465124,0,,
LN0004313,14,2023-12,0.05457328578203703,0.0,0.09095547630339505,0,,
LN0004707,11,2020-04,0.03270193608998604,0.0,0.0545032268166434,0,,
LN0003172,12,2020-03,0.02829458744388207,0.0,0.04715764573980345,0,,
LN0003419,15,2020-02,0.05673579163925596,0.0,0.09455965273209327,0,,
LN0002522,9,2022-05,0.023699468435642777,0.0,0.03949911405940463,0,,
LN0003481,12,2023-07,0.037289197015074854,0.0,0.06214866169179143,0,,
LN0000240,7,2021-03,0.033443070593837124,0.0,0.05573845098972854,0,,
LN0000479,17,2023-01,0.12736198696756126,0.0,0.21226997827926877,0,,
LN0003672,1,2020-10,0.07327368549259831,0.0,0.12212280915433053,0,,
LN0000742,15,2020-02,0.017083397189839887,0.0,0.028472328649733147,0,,
LN0002453,13,2023-12,0.16326935818018506,0.0,0.2721155969669751,0,,
LN0002886,22,2020-05,0.40275235126859826,0.0,0.6712539187809972,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); current_balance(z=0.92)
LN0003450,4,2022-01,0.030194018714226344,0.0,0.05032336452371058,0,,
LN0001009,4,2021-09,0.07115094991302966,0.0,0.1185849165217161,0,,
LN0002549,11,2020-09,0.033035304023027075,0.0,0.05505884003837846,0,,
LN0001491,4,2021-10,0.08940238146715881,0.0,0.14900396911193137,0,,
LN0002530,5,2020-04,0.06034267267799083,0.0,0.10057112112998472,0,,
LN0004777,17,2023-10,0.02318765919251447,0.0,0.03864609865419078,0,,
LN0000471,16,2023-10,0.0675299000319783,0.0,0.1125498333866305,0,,
LN0002170,4,2022-12,0.02187127599322321,0.0,0.03645212665537202,0,,
LN0003515,8,2021-03,0.03451708547763279,0.0,0.05752847579605465,0,,
LN0004490,6,2021-12,0.03400783313841351,0.0,0.05667972189735585,0,,
LN0001879,16,2019-08,0.02754128737261041,0.0,0.04590214562101735,0,,
LN0004166,17,2020-03,0.07153228669178098,0.0,0.11922047781963498,0,,
LN0004180,17,2023-04,0.20432527710567075,0.0,0.34054212850945126,0,,
LN0001030,17,2020-11,0.04331453526476301,0.0,0.07219089210793836,0,,
LN0001548,9,2023-01,0.08406711773678796,0.0,0.1401118628946466,0,,
LN0003060,16,2023-09,0.03405038085151888,0.0,0.056750634752531476,0,,
LN0002736,6,2021-05,0.02853496442314567,0.0,0.04755827403857612,0,,
LN0004745,11,2022-05,0.07920815072212521,0.0,0.13201358453687537,0,,
LN0000617,9,2019-01,0.07810436705191806,0.0,0.1301739450865301,0,,
LN0001854,12,2021-03,0.283666775693706,0.0,0.47277795948951,0,,
LN0000722,24,2022-01,0.34823635843417783,0.0,0.5803939307236298,0,,
LN0004902,2,2020-08,0.044956330747052145,0.0,0.07492721791175358,0,,
LN0003576,7,2020-12,0.018650751821942466,0.0,0.031084586369904108,0,,
LN0000604,8,2021-03,0.2809042938009643,0.0,0.4681738230016072,0,,
LN0004267,17,2024-01,0.07108296316219141,0.0,0.11847160527031902,0,,
LN0001544,2,2019-05,0.03986327365359111,0.0,0.06643878942265186,0,,
LN0002850,12,2019-12,0.02966800897308331,0.0,0.04944668162180552,0,,
LN0000654,6,2019-04,0.022142904055488813,0.0,0.03690484009248136,0,,
LN0002159,12,2023-12,0.019143671538352485,0.0,0.031906119230587476,0,,
LN0000500,1,2020-02,0.08945695760118817,0.0,0.14909492933531363,0,,
LN0000457,5,2019-08,0.14161802688546743,0.0,0.2360300448091124,0,,
LN0004201,18,2022-07,0.17586011725512068,0.0,0.29310019542520116,0,,
LN0000172,20,2023-08,0.052177153741853326,0.0,0.08696192290308888,0,,
LN0002722,4,2021-10,0.15805440606692137,0.0,0.2634240101115356,0,,
LN0001904,12,2019-04,0.024642296983912397,0.0,0.04107049497318733,0,,
LN0002753,7,2021-04,0.08644874778438455,0.0,0.1440812463073076,0,,
